0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-01-0022-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA LA PAZ 1,48893236,MARVIN ESTUARDO REYES GUZMAN,ERVIN RENÉ POCOP JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0023-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA RINCON GRANDE,55150865,AMNER ESAÚ FERNÁNDEZ LÓPEZ,EDER OSWALDO BAUTISTA PÉREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0024-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN IGNACIO,54124617,AMNER ESAÚ FERNÁNDEZ LÓPEZ,DORA ELIZABETH SANTOS HERNANDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0025-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA LA PAZ 2,50671067,MARVIN ESTUARDO REYES GUZMAN,CLAUDIA GUISELLA MOLINEROS CÓRDOVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0026-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA EL CHAGUITE,42386887,AMNER ESAÚ FERNÁNDEZ LÓPEZ,MARLENY LILIANA ORTIZ ORDOÑEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0027-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA CACHIL,45438821,MARVIN ESTUARDO REYES GUZMAN,FRANDY ESTELA OXÓM RAMIREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0028-43,15-005,BAJA VERAPAZ,SALAMA,EORM,ALDEA EL CARMEN,,MARVIN ESTUARDO REYES GUZMAN,INGRID NOEMY SANDOVAL PRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0029-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA EL TUNAL,40010890,AMNER ESAÚ FERNÁNDEZ LÓPEZ,ALIDA ERNESTA DUBÓN REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0030-43,15-003,BAJA VERAPAZ,SALAMA,EORM,ALDEA SAN JUAN,31006512,AMNER ESAÚ FERNÁNDEZ LÓPEZ,BERNAL HERIBERTO RODRIGUEZ TISTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0031-43,15-002,BAJA VERAPAZ,SALAMA,EORM,ALDEA LAS TUNAS,42755182,MIGUEL ANGEL ATZIJ PICON,DÁMARIS JUDITH GONZÁLEZ CHAJAJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
